typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5107102","true","-1","N/A",,"false","10703656","false",,"false","146467982",,"146467982","2","true","false",
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","40","AUT","Austria","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","10","false","-1","N/A",,"false","1238","false",,"false","55348",,"55348","0","true","false",
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","203","CZE","Czechia","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","22","true","-1","N/A",,"false","9","false",,"false","628",,"628","2","true","false",
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","246","FIN","Finland","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5054378","false","-1","N/A",,"false","9963054","false",,"false","141432834",,"141432834","0","true","false",
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","364","IRN","Iran","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","134","false","-1","N/A",,"false","247748","false",,"false","569098",,"569098","0","true","false",
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","643","RUS","Russian Federation","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","19472","true","-1","N/A",,"false","198349","false",,"false","558442",,"558442","2","true","false",
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","752","SWE","Sweden","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","32159","false","-1","N/A",,"false","87973","false",,"false","2223380",,"2223380","0","true","false",
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","757","CHE","Switzerland","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","85","false","-1","N/A",,"false","56065","false",,"false","1208598",,"1208598","0","true","false",
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","792","TUR","Türkiye","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","778","false","-1","N/A",,"false","141450","false",,"false","314106",,"314106","0","true","false",
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","804","UKR","Ukraine","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","7195","false",,"false","64200",,"64200","0","true","false",
"C","A","20060101","2006","52","2006","31","AZE","Azerbaijan","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","64","false","-1","N/A",,"false","575","false",,"false","41348",,"41348","0","true","false",
"C","A","20060101","2006","52","2006","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","46","false","-1","N/A",,"false","6053","false",,"false","410769",,"410769","0","true","false",
"C","A","20060101","2006","52","2006","32","ARG","Argentina","M","Import","40","AUT","Austria","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9","false","-1","N/A",,"false","394","false",,"false","21590",,"21590","0","true","false",
"C","A","20060101","2006","52","2006","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false","525","false",,"false","19524",,"19524","0","true","false",
"C","A","20060101","2006","52","2006","32","ARG","Argentina","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4","false","-1","N/A",,"false","140","false",,"false","15804",,"15804","0","true","false",
"C","A","20060101","2006","52","2006","32","ARG","Argentina","M","Import","392","JPN","Japan","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","-1","N/A",,"false","167","false",,"false","8807",,"8807","0","true","false",
"C","A","20060101","2006","52","2006","32","ARG","Argentina","M","Import","752","SWE","Sweden","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","10","false","-1","N/A",,"false","85","false",,"false","9226",,"9226","0","true","false",
"C","A","20060101","2006","52","2006","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","18","false","-1","N/A",,"false","4742","false",,"false","335818",,"335818","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","719","false","-1","N/A",,"false","147297","true",,"false",,"33213238","33213238","4","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","12","false","-1","N/A",,"false","1904","false",,"false",,"299244","299244","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","40","AUT","Austria","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","271","false","-1","N/A",,"false","11550","false",,"false",,"1280188","1280188","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","56","BEL","Belgium","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","45","false","-1","N/A",,"false","1136","true",,"false",,"256216","256216","4","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","90","SLB","Solomon Isds","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","164","false",,"false",,"38199","38199","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","47","false","-1","N/A",,"false","12685","false",,"false",,"2995613","2995613","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","-1","N/A",,"false","2012","false",,"false",,"107393","107393","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","203","CZE","Czechia","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false","94","false",,"false",,"45859","45859","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","24","false","-1","N/A",,"false","10984","false",,"false",,"2124004","2124004","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","13","false","-1","N/A",,"false","1029","false",,"false",,"113293","113293","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","188","false",,"false",,"8266","8266","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","-1","N/A",,"false","57","false",,"false",,"5520","5520","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","392","JPN","Japan","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","-1","N/A",,"false","527","false",,"false",,"425790","425790","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false","272","false",,"false",,"24608","24608","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","458","MYS","Malaysia","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4","false","-1","N/A",,"false","1125","false",,"false",,"91097","91097","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","490","S19","Other Asia, nes","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","110","false",,"false",,"2536","2536","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","528","NLD","Netherlands","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false","150","false",,"false",,"12367","12367","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","548","VUT","Vanuatu","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","246","false",,"false",,"12711","12711","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","554","NZL","New Zealand","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7","false","-1","N/A",,"false","3168","false",,"false",,"114915","114915","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","608","PHL","Philippines","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false","416","false",,"false",,"11565","11565","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","642","ROU","Romania","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","425","false",,"false",,"27541","27541","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","702","SGP","Singapore","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4","false","-1","N/A",,"false","1649","false",,"false",,"1042441","1042441","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","710","ZAF","South Africa","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","219","false",,"false",,"1343","1343","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","752","SWE","Sweden","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4","false","-1","N/A",,"false","2340","false",,"false",,"702890","702890","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","804","UKR","Ukraine","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","300","false",,"false",,"12783","12783","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","15","false","-1","N/A",,"false","15269","false",,"false",,"4556739","4556739","0","true","false",
"C","A","20060101","2006","52","2006","36","AUS","Australia","M","Import","842","USA","USA","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","247","false","-1","N/A",,"false","79277","false",,"false",,"18900119","18900119","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","846","false","-1","N/A",,"false","36615","true",,"false","8309883",,"8309883","4","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false","100","false",,"false","6233",,"6233","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","100","false",,"false","4305",,"4305","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","156","CHN","China","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6","false","-1","N/A",,"false","6","true",,"false","1389",,"1389","4","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","191","HRV","Croatia","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6","false","-1","N/A",,"false","900","false",,"false","56761",,"56761","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","203","CZE","Czechia","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11","false","-1","N/A",,"false","9","true",,"false","1974",,"1974","4","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","642","false","-1","N/A",,"false","28200","false",,"false","6510606",,"6510606","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","376","ISR","Israel","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","100","false",,"false","2136",,"2136","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false","200","false",,"false","2605",,"2605","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","392","JPN","Japan","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","141","false","-1","N/A",,"false","200","false",,"false","23663",,"23663","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","490","S19","Other Asia, nes","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","10","false","-1","N/A",,"false","600","false",,"false","16604",,"16604","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","757","CHE","Switzerland","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","900","false",,"false","800678",,"800678","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","300","false",,"false","13289",,"13289","0","true","false",
"C","A","20060101","2006","52","2006","40","AUT","Austria","M","Import","842","USA","USA","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","22","false","-1","N/A",,"false","5000","false",,"false","869639",,"869639","0","true","false",
"C","A","20060101","2006","52","2006","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11","false","-1","N/A",,"false",,"false",,"false","1312849",,"1312849","0","true","false",
"C","A","20060101","2006","52","2006","44","BHS","Bahamas","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","-1","N/A",,"false",,"false",,"false","741429",,"741429","0","true","false",
"C","A","20060101","2006","52","2006","44","BHS","Bahamas","M","Import","842","USA","USA","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6","false","-1","N/A",,"false",,"false",,"false","571420",,"571420","0","true","false",
"C","A","20060101","2006","52","2006","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","126","false","-1","N/A",,"false",,"false",,"false","1422750",,"1422750","0","true","false",
"C","A","20060101","2006","52","2006","50","BGD","Bangladesh","M","Import","702","SGP","Singapore","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","-1","N/A",,"false",,"false",,"false","3551",,"3551","0","true","false",
"C","A","20060101","2006","52","2006","50","BGD","Bangladesh","M","Import","842","USA","USA","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","123","false","-1","N/A",,"false",,"false",,"false","1419199",,"1419199","0","true","false",
"C","A","20060101","2006","52","2006","52","BRB","Barbados","M","Import","0","W00","World","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false","458","false",,"false","31136",,"31136","0","true","false",
"C","A","20060101","2006","52","2006","52","BRB","Barbados","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","230","false",,"false","16295",,"16295","0","true","false",
"C","A","20060101","2006","52","2006","52","BRB","Barbados","M","Import","251","FRA","France","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","228","false",,"false","14841",,"14841","0","true","false",
"C","A","20060101","2006","52","2006","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H2","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","102","true","-1","N/A",,"false",,"false",,"false","3435103",,"3435103","2","true","false",
